Date,symbol,stocks,cmp,dRSI,wRSI,mRSI,sector,ema20,ema50,latestChange,weeklyChange,monthlyChange
28th Jan	INDIANB	INDIANB	898.35	64.92	68.78	76.45	bank	852.02	831.15	2.47	2.5	7.3
28th Jan	PFC	PFC	383.05	61.81	50.75	50.96	financials	365.2	366.17	5.92	6.8	7.78
28th Jan	FSL	FSL	319.95	44.63	42.78	55.27	i.t	323.6	333.5	2.55	2.02	-4.72
28th Jan	REDINGTON	REDINGTON	260.05	43.06	47.31	55.81	services	266.02	271.19	3.85	3.73	-4.52
28th Jan	NETWORK18	NETWORK18	37.34	33.82	28.24	35.68	media	39.85	42.61	3.75	2.44	-13.94
28th Jan	TANLA	TANLA	518.5	54.56	40.64	39.41	i.t	494.47	532.19	6.53	7.8	-1.33
28th Jan	SOBHA	SOBHA	1416.1	43.53	44.53	51.25	realty	1452.36	1485.89	3.39	2.48	-2.96
28th Jan	LTFOODS	LTFOODS	357.9	42.39	37.94	52.25	fmcg	364.99	382.96	0.463	3.47	-8.1
28th Jan	TORNTPOWER	TORNTPOWER	1332.9	51.8	51.02	52.6	power & utilities	1324.44	1315.79	1.77	4.89	2.01
28th Jan	NAUKRI	NAUKRI	1299.9	43.81	41.82	49.73	i.t	1321.95	1337.7	1.63	-0.077	-2.53
28th Jan	ACE	ACE	831.5	37.95	33.8	40.68	industrials	865.59	924.48	2.85	5.07	-12.16
28th Jan	TECHM	TECHM	1762.9	71.58	70.37	63.18	i.t	1658.45	1599.58	1.02	3.63	10.81
28th Jan	GMRAIRPORT	GMRAIRPORT	93.91	36.81	48.08	57.55	miscellaneous	98.11	99.18	1.37	2.96	-10.02
28th Jan	GPIL	GPIL	257.2	52.38	55.43	62.76	metals & mining	253.45	252.44	3.84	6.35	-3.33
28th Jan	SUNTV	SUNTV	540.35	43.26	43.82	43.71	media	554.57	558.78	1.97	-4.18	-8.03
28th Jan	SOLARINDS	SOLARINDS	13916	65.72	54.78	60.32	aerospace & defence	12856.49	12952.97	9.01	9.94	13.58
28th Jan	M&MFIN	M&MFIN	370.15	53.97	60.98	63.59	financials	363.86	355.26	1.66	2.63	-8.15
28th Jan	KEC	KEC	663.15	42.27	37.9	44.98	realty	681.4	713.58	5.85	4.44	-10.13
28th Jan	GSPL	GSPL	300	48.64	46.71	47.42	energy	301.59	301.46	1.73	0.604	-2.04
28th Jan	PVRINOX	PVRINOX	934.8	36.62	37.03	38.11	media	991.02	1031.91	-2.06	0.408	-7.92
28th Jan	AIAENG	AIAENG	3907.2	52.75	61.5	57.47	industrials	3869.63	3795.92	1.69	4.75	-2.75
28th Jan	RENUKA	RENUKA	24.82	47.14	38.86	36.08	fmcg	24.85	26.07	3.2	7.68	-5.01
28th Jan	SUZLON	SUZLON	47.8	41.42	37.94	47.23	industrials	48.94	51.49	4.39	4.6	-9.25
28th Jan	YESBANK	YESBANK	21.48	43.2	49.25	51.16	bank	22.02	22.11	2.19	2.68	-0.556
28th Jan	JKCEMENT	JKCEMENT	5670.5	49.66	46.44	58.41	building materials	5673.07	5743.7	3.5	2.42	2.52
28th Jan	JSWHL	JSWHL	17055	37	43.28	56.42	financials	18051.53	18648.75	1.43	2.56	-15.9
28th Jan	IIFL	IIFL	544.6	36.54	51.84	56.89	financials	594.11	582.17	4.36	4.5	-10.79
28th Jan	JPPOWER	JPPOWER	15.83	41.24	41.3	49.83	power & utilities	16.25	17.17	6.67	7.32	-7.86
28th Jan	JBMA	JBMA	561.85	42.77	41.99	43.58	auto	583.05	601.49	4.53	6.21	-10.44
28th Jan	NTPC	NTPC	348.05	60.01	56.32	57.26	power & utilities	339.88	335.36	0.972	3.37	5.61
28th Jan	CENTURYPLY	CENTURYPLY	766.7	46.95	48.37	52.78	building materials	768.2	783.15	4.32	3.69	-7.49
28th Jan	COFORGE	COFORGE	1694.2	47.55	47.96	55.39	i.t	1698.75	1738.34	1.8	3.53	1.88
28th Jan	TCS	TCS	3200.1	50.54	49.96	43.69	i.t	3192.96	3184.76	1.33	1.19	-0.19
28th Jan	UNOMINDA	UNOMINDA	1148.6	37.07	44.31	57.71	auto	1199.06	1233.43	0.314	1.28	-10.67
28th Jan	ULTRACEMCO	ULTRACEMCO	12767	70.9	65.09	64.24	building materials	12198.18	12013.81	1.41	3.22	8.34
28th Jan	RKFORGE	RKFORGE	512.6	51.59	42.25	42.6	industrials	506.71	517.5	2.96	0.411	-2.02
28th Jan	MAHABANK	MAHABANK	65.58	61.62	66.58	65.26	bank	63.77	61.33	0.861	-0.076	5.69
28th Jan	BIOCON	BIOCON	370.5	42.65	48.36	54.84	healthcare	376.74	381.35	1.44	1.17	-5.94
28th Jan	PETRONET	PETRONET	290.65	60.26	54.95	51.2	energy	281.62	279.99	4.66	4.51	2.31
28th Jan	IGL	IGL	174.96	32.1	32.5	40.32	energy	182.2	189.85	0.471	0.057	-10.08
28th Jan	JSL	JSL	809	53.86	55.38	65.85	metals & mining	792.53	788.37	-0.13	8.45	-3.6
28th Jan	UCOBANK	UCOBANK	29.12	48.67	44.83	40.77	bank	29.13	29.56	2.14	1.29	-1.12
28th Jan	NAVINFLUOR	NAVINFLUOR	5970	52.64	60.53	68.13	chemicals	5917.8	5815.86	1.69	0.862	0.845
28th Jan	MARUTI	MARUTI	14877	25.71	44.82	60.57	auto	16004.63	16107.72	-2.41	-3.83	-10.9
28th Jan	RADICO	RADICO	2746.8	36.3	40.35	59.51	fmcg	2972.61	3066.05	-6.06	-7.27	-16.72
28th Jan	DIVISLAB	DIVISLAB	6188	44.19	46.64	57.73	healthcare	6256.2	6343.98	2.18	2.94	-3.2
28th Jan	CANBK	CANBK	157.74	60.56	70.11	74.81	bank	153.14	148.61	1.95	3.91	1.83
28th Jan	GRANULES	GRANULES	564.9	44.38	52.73	56.85	healthcare	580	576.42	-2.45	-0.018	-5.61
28th Jan	UBL	UBL	1427.5	16.55	19.65	34.37	fmcg	1512.35	1598.64	0.274	-0.971	-11.98
28th Jan	UNIONBANK	UNIONBANK	181.93	70.84	73.6	70.96	bank	168.97	160.38	3.84	5.3	18.32
28th Jan	OFSS	OFSS	8012.5	56.17	45.07	50.17	i.t	7833.48	7951.38	0.081	0.71	4.23
28th Jan	PNB	PNB	124.5	51.5	56.51	63.47	bank	124.15	122.3	1.26	3.62	0.745
28th Jan	BHARTIARTL	BHARTIARTL	1957.7	26.18	45.81	66.39	telecom-service	2027.3	2049.97	-0.796	-1.36	-7.02
28th Jan	CERA	CERA	4994	40.01	31.34	38.6	building materials	5094	5311.54	2.48	1.11	-4.61
28th Jan	OLECTRA	OLECTRA	1088.4	43.8	37.99	42.15	auto	1105.59	1198.3	10.21	10.01	-9.22
28th Jan	UNITDSPR	UNITDSPR	1326.7	40.11	41.04	50.57	fmcg	1350.64	1377.05	1.16	-0.473	-8.1
28th Jan	GODREJCP	GODREJCP	1171.8	37.72	47.19	50.37	fmcg	1215.97	1197.58	-0.179	-5.53	-4.12
28th Jan	BSOFT	BSOFT	402.55	42.71	48.63	44.41	i.t	417.39	414.06	0.966	-0.801	-7.1
28th Jan	IOB	IOB	35.25	47.39	43.1	40.43	bank	35.32	36.3	1.79	3.4	-2.44
28th Jan	TTML	TTML	43.77	36.04	28.93	36.28	telecom-service	45.79	48.71	3.21	3.23	-11.7
28th Jan	TRIVENI	TRIVENI	358.55	52.49	48.89	49.5	fmcg	351.32	357.96	3.06	8.36	-8.13
28th Jan	TVSMOTOR	TVSMOTOR	3728.4	55.38	61.54	79.91	auto	3670.43	3636.25	4.5	5.03	0.231
28th Jan	AJANTPHARM	AJANTPHARM	2718.3	50.37	54.57	58.08	healthcare	2723.38	2679.11	0.741	0.693	-1.83
28th Jan	ZYDUSLIFE	ZYDUSLIFE	896.9	47.83	41.15	50.67	healthcare	896.21	916.19	0.397	1.69	-1.91
28th Jan	WOCKPHARMA	WOCKPHARMA	1356.7	44.28	46.86	56.87	healthcare	1388.06	1391	0.601	0.377	-6.19
28th Jan	GLENMARK	GLENMARK	1993.5	49.7	55.13	65.33	healthcare	1997.52	1980.73	-0.31	1.31	-2.05
28th Jan	JINDALSTEL	JINDALSTEL	1119.4	66.73	60.68	68.19	metals & mining	1052.97	1040.81	3.58	5.25	6.23
28th Jan	HCLTECH	HCLTECH	1729.6	66	64.79	58.6	i.t	1681.15	1645.88	0.546	1.32	6.55
28th Jan	APARINDS	APARINDS	7411.5	38.03	39.45	50.65	industrials	7672.22	8155.77	2.82	5.38	-11.43
28th Jan	NATIONALUM	NATIONALUM	406.15	78.71	89.25	83.83	metals & mining	352.6	313.93	5.6	9.58	29.22
28th Jan	SONATSOFTW	SONATSOFTW	312	32.92	35.28	36.77	i.t	333.37	347.35	0.016	1.23	-13.3
28th Jan	AXISBANK	AXISBANK	1319.8	60.3	65.41	63.99	bank	1284.41	1263.62	0.304	4.91	3.97
28th Jan	CUB	CUB	293.3	59.06	72.43	75.26	bank	280.73	273.1	3.18	6.48	0.86
28th Jan	J&KBANK	J&KBANK	105.2	56.28	52.96	54.06	bank	102.74	102.85	1.46	1.06	4.89
28th Jan	INDUSINDBK	INDUSINDBK	901.7	53.75	58.07	44.33	bank	897.83	869.72	0.777	1.04	4.34
28th Jan	GMDCLTD	GMDCLTD	558.6	51.52	54.63	64.71	metals & mining	552.88	551.55	5.57	7.67	-6.71
28th Jan	ENGINERSIN	ENGINERSIN	173.28	34.01	37.86	46.97	realty	185.8	192.81	5.3	3.67	-13.89
28th Jan	CYIENT	CYIENT	1118.2	44.93	43.8	38.51	i.t	1141.61	1148.18	0.739	2.98	0.036
28th Jan	ICICIBANK	ICICIBANK	1367.7	47.41	48.21	61.02	bank	1375.79	1376.73	0.463	1.81	1.85
28th Jan	SAREGAMA	SAREGAMA	333.3	41.46	27.87	37.9	media	344.86	367	3.3	-0.135	-5.04
28th Jan	GAIL	GAIL	168.14	52.21	44.17	47.58	energy	165.82	169.91	5.1	4.56	-2.33
28th Jan	BANKINDIA	BANKINDIA	167.34	67.36	74.59	69.05	bank	155.07	147.8	2.56	4.82	16.33
28th Jan	WELCORP	WELCORP	748.1	43.7	39.85	51.94	industrials	763.43	797.34	3.64	2.4	-8.14
28th Jan	BANKBARODA	BANKBARODA	306.2	56.92	65.14	69.29	bank	300.99	293.49	1.39	3.39	3.48
28th Jan	POLYMED	POLYMED	1513.8	26.24	26.19	41.01	healthcare	1666.03	1766.1	-0.086	-4.79	-14.65
28th Jan	MARICO	MARICO	736.65	42.98	52.57	62.36	fmcg	749.53	743.12	-1.23	-0.58	-1.86
28th Jan	CGCL	CGCL	175.7	45.31	44.43	43.6	financials	177.12	182.02	3.52	5.23	-3.91
28th Jan	CONCOR	CONCOR	496.35	41.98	41.11	40.29	transportation	505.84	513.47	2.27	3.46	-5.45
28th Jan	MANAPPURAM	MANAPPURAM	291.7	44.04	53.73	65.03	financials	300.65	295.36	-1.15	-1.03	-5.46
28th Jan	EMAMILTD	EMAMILTD	488.1	36.45	35.1	41.76	fmcg	506.94	518.86	-1.58	-3.24	-7.66
28th Jan	IOC	IOC	162.85	53.98	56.06	60.23	energy	160.46	161.07	2.49	4.37	-2.17
28th Jan	JUBLPHARMA	JUBLPHARMA	962.2	36.77	37.56	52.15	healthcare	1010.85	1048.59	2.48	0.638	-10.35
28th Jan	JKTYRE	JKTYRE	507.2	55.37	73.18	66.87	auto	503.79	481.74	-0.646	-0.167	0.895
28th Jan	INDIACEM	INDIACEM	445.1	48.69	60.77	70.59	building materials	452.05	435.53	-1.95	3.15	2.26
28th Jan	BLUEDART	BLUEDART	5504.5	54.1	44.32	41.03	transportation	5417.68	5527.81	2.71	3.89	-0.299
28th Jan	NMDC	NMDC	81.52	53.61	57.17	61.6	metals & mining	80.37	79.14	3.4	6.76	-1.98
28th Jan	MPHASIS	MPHASIS	2833.7	50.43	51.94	55.71	i.t	2827.07	2828.52	0.984	2.94	1.52
28th Jan	NATCOPHARM	NATCOPHARM	818.5	37.45	40.74	43.74	healthcare	861.1	872.84	0.522	-1.62	-9.36
28th Jan	AUROPHARMA	AUROPHARMA	1139.9	40.32	47.08	51.4	healthcare	1166.58	1174.61	0.903	0.653	-3.64
28th Jan	CAPLIPOINT	CAPLIPOINT	1760.4	39.79	36.98	50.34	healthcare	1803.64	1870.23	1.72	2.17	-4.23
28th Jan	SUNPHARMA	SUNPHARMA	1610.6	30.41	38.49	51.13	healthcare	1682.1	1711.79	-1.73	-1.31	-6.34
28th Jan	NEULANDLAB	NEULANDLAB	12851	28.13	38.16	54.5	healthcare	14108.45	14974.85	0.43	-3.02	-15.31
28th Jan	IPCALAB	IPCALAB	1447.1	45.95	51.79	55.72	healthcare	1471.79	1444.57	-0.536	-1.07	1.99
28th Jan	RCF	RCF	135.18	46.51	43.18	46.78	chemicals	136.09	140.06	3.75	5.42	-7.56
28th Jan	AARTIIND	AARTIIND	355.6	45.35	38.14	37.12	chemicals	358.66	367.35	1.56	0.794	-4.89
28th Jan	POONAWALLA	POONAWALLA	406.3	31.01	38.72	50.48	financials	447.9	459.6	0.47	-1.95	-15.87
28th Jan	MASTEK	MASTEK	2011.4	41.04	35.93	42.11	i.t	2090.16	2134.97	1.83	0.194	-1.93
28th Jan	PIIND	PIIND	3220.8	47.78	37.67	43.54	chemicals	3220.93	3310.36	2.01	1.43	-0.537
28th Jan	ITI	ITI	292.9	44.99	45.64	52.44	aerospace & defence	296.64	303.87	4.96	4.74	-5.47
28th Jan	SCI	SCI	220.26	52.54	49	53.88	transportation	214.98	222.23	4.39	9.18	-4.96
28th Jan	LINDEINDIA	LINDEINDIA	5929.5	48.31	44.16	47.79	chemicals	5956.5	5976.39	1.47	1.13	-0.437
28th Jan	JMFINANCIL	JMFINANCIL	129.5	37.31	38.05	51.48	financials	135.88	143.13	1.58	0.967	-13.72
28th Jan	3MINDIA	3MINDIA	33780	44.33	53.55	56.15	miscellaneous	34360.33	34269.88	2.13	1.4	-3.8
28th Jan	DCMSHRIRAM	DCMSHRIRAM	1156.7	44.62	44.94	51.91	miscellaneous	1165.68	1198.29	2.35	5.02	-7.62
28th Jan	KPIL	KPIL	1117	44.15	42.13	52.73	realty	1132.09	1165.66	2.09	0.831	-7.1
28th Jan	GVT&D	GVT&D	2905	53.03	53.7	70.62	industrials	2817.56	2892.44	6.38	7.09	-7.26
28th Jan	PRAJIND	PRAJIND	287.25	37.24	28.85	35.87	industrials	303.02	318.46	4.02	1.3	-10.96
28th Jan	TIMKEN	TIMKEN	2984.9	45.29	47.43	48.34	industrials	3016.33	3032.62	0.225	-1.5	-0.606
28th Jan	ELGIEQUIP	ELGIEQUIP	431.3	40.6	38.82	41.66	industrials	443.62	462.61	1.95	1.48	-8.96
28th Jan	ALOKINDS	ALOKINDS	14.97	42.47	34.54	39.53	textiles	15.34	15.99	1.42	3.74	-6.61
28th Jan	TRIDENT	TRIDENT	26.27	50.74	40.13	40.64	textiles	25.98	26.76	1.62	3.59	-1.72
28th Jan	CCL	CCL	932.85	45.71	52.33	63.4	fmcg	948.3	950.21	-2.7	0.778	-1.2
28th Jan	KEI	KEI	3879.1	32.48	45.27	54.55	industrials	4143.93	4186.29	1.94	1.89	-13.03
28th Jan	HAVELLS	HAVELLS	1286.8	26.45	28.2	39.56	consumer discretionary	1379.39	1416.65	-0.163	-0.015	-9.69
28th Jan	MOTHERSON	MOTHERSON	111.43	42.78	52.48	56.96	auto	113.78	114.04	1.6	2.8	-7.1
28th Jan	HBLENGINE	HBLENGINE	734.55	36.86	43.79	57.07	auto	799.8	842.49	4.21	4.03	-20.73
28th Jan	HONAUT	HONAUT	31580	34.84	34.14	37.06	consumer discretionary	32943.23	33861.64	2.57	0.653	-3.73
28th Jan	USHAMART	USHAMART	415.2	38.88	48.63	56.84	metals & mining	429.31	436.12	1.38	1.55	-8.55
28th Jan	ANANTRAJ	ANANTRAJ	489.65	33.54	38.15	49.69	realty	536.07	557.06	-0.102	-2.34	-10.53
28th Jan	ASAHIINDIA	ASAHIINDIA	970.3	50.37	59.07	67.76	building materials	964.04	969.13	-2.18	2.91	-4.4
28th Jan	WELSPUNLIV	WELSPUNLIV	126.48	50.04	47.73	48.62	textiles	125.21	128.39	0.405	4.72	-3.13
28th Jan	NLCINDIA	NLCINDIA	251.1	48.71	50.53	55.83	power & utilities	252.49	252.39	4.08	1.62	0.352
28th Jan	HINDCOPPER	HINDCOPPER	633.4	72.68	82.24	79.01	metals & mining	533.25	464.92	12.67	18.19	22.21
28th Jan	MMTC	MMTC	67.71	56.62	53.71	51.24	services	65.19	63.95	4.99	6.08	0.714
28th Jan	CARBORUNIV	CARBORUNIV	834.4	52.2	41.1	37.88	industrials	823.15	845.45	1.62	1.98	-2.51
28th Jan	NAVA	NAVA	558.3	49.89	47.5	57.99	miscellaneous	556.7	565.13	4.44	5.19	-1.6
28th Jan	ADANIENT	ADANIENT	1994.7	37.31	36.26	40.32	services	2111.83	2215.64	1.8	7	-10.94
28th Jan	LLOYDSME	LLOYDSME	1142	34.83	38	52.34	metals & mining	1214.59	1257.58	3.75	2.38	-13.57
28th Jan	UPL	UPL	715.1	36.94	48.72	55.31	chemicals	748.27	750.7	-0.202	1.79	-10.07
28th Jan	CHOLAFIN	CHOLAFIN	1636.8	39.83	49.64	60.83	financials	1683.54	1689.18	-0.177	-0.39	-3.84
28th Jan	SHRIRAMFIN	SHRIRAMFIN	1018.8	67.57	79.04	75.9	financials	983.07	919.79	1.77	1.52	2.27
28th Jan	CANFINHOME	CANFINHOME	905.7	48.46	59.44	60.44	financials	910.88	900.56	1.59	0.846	-2.62
28th Jan	SUPREMEIND	SUPREMEIND	3512.9	54.34	41.29	44.42	plastic products	3459.66	3523.8	1.99	0.699	4.74
28th Jan	HEG	HEG	569.3	51.44	55.37	56.98	industrials	565.15	556.86	4.43	7.64	-8.74
28th Jan	GRAPHITE	GRAPHITE	661.75	61.4	63.32	59.37	industrials	623.85	600.48	5.38	8.5	3.12
28th Jan	BERGEPAINT	BERGEPAINT	478.85	24.12	33.29	43.55	building materials	515.78	530.32	-3.32	-5.08	-10.75
28th Jan	APOLLOHOSP	APOLLOHOSP	6877.5	38.44	39.85	53.31	healthcare	7039.17	7178.33	1.24	1.1	-2.34
28th Jan	GILLETTE	GILLETTE	7868	41.56	37	46.74	fmcg	8037.9	8278.78	-0.254	-1.48	-5.91
28th Jan	WIPRO	WIPRO	237.35	33.79	41.04	46.44	i.t	251.23	254	1.09	-0.44	-9.85
28th Jan	JBCHEPHARM	JBCHEPHARM	1856.3	49.74	58.71	61.95	healthcare	1867.18	1828.68	-1.13	0.558	2.01
28th Jan	ASTRAZEN	ASTRAZEN	8454.5	45.18	44.07	57.42	healthcare	8464.21	8716.47	1.26	1.63	-6.36
28th Jan	ALKYLAMINE	ALKYLAMINE	1581.7	47.79	36.37	39.61	chemicals	1587.25	1643.69	1.36	1.24	-0.902
28th Jan	PCBL	PCBL	269.95	38.91	27.07	43.61	chemicals	280.37	302.48	4.01	2	-10.46
28th Jan	DEEPAKNTR	DEEPAKNTR	1570.4	43.13	38.36	39.1	chemicals	1598.4	1632.99	0.964	0.435	-9.31
28th Jan	COROMANDEL	COROMANDEL	2256.7	44.83	49.49	60.91	chemicals	2286.5	2288.87	-0.044	0.392	-0.428
28th Jan	BAYERCROP	BAYERCROP	4374.7	39.91	36.36	41.28	chemicals	4424.12	4522.7	0.445	-0.239	-4.02
28th Jan	SCHAEFFLER	SCHAEFFLER	3640.4	38.53	41.71	50.62	industrials	3725.38	3818.53	0.091	0.664	-6.15
28th Jan	ELECON	ELECON	389.5	35.75	30.71	41.81	industrials	417.15	460.63	5.71	3.87	-19.1
28th Jan	ZEEL	ZEEL	84.07	40.53	30.65	34.22	media	87.14	92.38	6.03	3.29	-6.55
28th Jan	WESTLIFE	WESTLIFE	494.3	40.26	29.71	32.55	consumer discretionary	508.51	537.35	-0.813	0.631	-11.82
28th Jan	EICHERMOT	EICHERMOT	7071	41.09	57.09	73.62	auto	7234.59	7176.55	-1.3	1.41	-3.3
28th Jan	CHOLAHLDNG	CHOLAHLDNG	1636.3	29.25	38.52	51.92	financials	1748.36	1815.77	1.52	0.851	-9.74
28th Jan	SARDAEN	SARDAEN	482.3	46.3	45.35	58.67	metals & mining	486.61	500.17	1.11	3.89	-7.35
28th Jan	ZENSARTECH	ZENSARTECH	688.2	41.77	39.99	50.15	i.t	707.49	722.46	1.96	-2.35	-2.2
28th Jan	SRF	SRF	2817	41.53	44.17	53.03	chemicals	2903.5	2946.68	5.03	3.81	-8.39
28th Jan	SWANCORP	SWANCORP	425.1	45.58	43.44	47.01	textiles	429.21	443.41	5.44	3.68	-9.33
28th Jan	PHOENIXLTD	PHOENIXLTD	1726.2	32.41	51.23	60.87	realty	1809.05	1790.59	-0.121	-0.017	-6.87
28th Jan	VTL	VTL	412.95	43.87	43.79	47.27	textiles	418.44	427.15	0.683	2.35	-5.62
28th Jan	BALKRISIND	BALKRISIND	2410.3	54.72	50.99	47.7	auto	2396.63	2373.47	-0.327	0.079	3.91
28th Jan	BBTC	BBTC	1724.2	39	39.89	47.7	auto	1793.69	1838.18	1.26	-0.519	-8.73
28th Jan	TATAINVEST	TATAINVEST	623.95	30.63	37.26	49.98	financials	655.26	697.04	3.21	3.34	-10.55
28th Jan	FINPIPE	FINPIPE	172.93	46.93	39.26	40.68	plastic products	174.17	176.71	1.68	-0.483	-0.621
28th Jan	CEATLTD	CEATLTD	3696.9	45.64	50.35	59.75	auto	3760.91	3789.21	-0.073	-0.573	-3.03
28th Jan	APOLLOTYRE	APOLLOTYRE	501	45.77	54.03	56.17	auto	507.37	507.58	-1.17	0.361	0.2
28th Jan	ITC	ITC	321.15	18.49	19.05	32.49	fmcg	342.14	367.95	0.785	-0.696	-20.31
28th Jan	CASTROLIND	CASTROLIND	185.3	45.23	40.62	47.53	chemicals	186.42	188.95	1.05	0.882	-3.77
28th Jan	INDHOTEL	INDHOTEL	656.2	34.3	36.36	49.81	services	683.09	706.84	0.745	1.61	-11.19
28th Jan	EIHOTEL	EIHOTEL	315.35	22.73	28.01	45.29	services	339.91	356.66	2.09	-2.19	-14.37
28th Jan	COLPAL	COLPAL	2154.4	55.6	43.73	43.86	fmcg	2124.97	2138.76	0.023	-0.549	3.79
28th Jan	BRITANNIA	BRITANNIA	5748.5	38.51	46.66	55.91	fmcg	5920.03	5938.36	-2.34	-1.48	-4.68
28th Jan	ASIANPAINT	ASIANPAINT	2511.8	27.76	43.58	46.76	building materials	2729.48	2740.61	-4.23	-7.1	-9.3
28th Jan	TATACONSUM	TATACONSUM	1131.8	40.5	47.83	56.06	fmcg	1174.48	1170.32	-4.68	-1.88	-5.05
28th Jan	NESTLEIND	NESTLEIND	1292.4	50.75	59.39	58.8	fmcg	1294.98	1276.42	-0.836	-0.108	0.342
28th Jan	TATACHEM	TATACHEM	727.3	44.01	28.41	36.18	chemicals	741.61	774.18	2.34	1.93	-5
28th Jan	HINDUNILVR	HINDUNILVR	2378.4	51.14	47.09	47.74	fmcg	2374.72	2383.16	-0.937	-1.29	2.7
28th Jan	PFIZER	PFIZER	4698.7	41.57	39.98	48.09	healthcare	4778.41	4908.09	1.97	2.35	-5.79
28th Jan	GNFC	GNFC	471.05	47.28	39.35	39.67	chemicals	472.31	483.67	3.41	1.48	-4.6
28th Jan	GLAXO	GLAXO	2434.2	52.06	41.14	49	healthcare	2392.09	2471.53	3.99	5.22	-1.59
28th Jan	DEEPAKFERT	DEEPAKFERT	1171.4	40.27	35.13	51.02	chemicals	1202.18	1262.42	1.29	-0.695	-8.99
28th Jan	GESHIP	GESHIP	1173.6	65.58	63.94	61.34	transportation	1112.95	1100.15	5.01	5.84	3.95
28th Jan	VOLTAS	VOLTAS	1372.9	48.25	49.5	52.72	consumer discretionary	1379.09	1384.4	3.18	4.37	0.86
28th Jan	TMPV	TMPV	340.45	37.29	34.94	39.78	auto	349.9	360.56	-0.029	-1.16	-7.32
28th Jan	SIEMENS	SIEMENS	2980.8	47.21	43.17	48.26	industrials	2984.98	3063.26	3	2.77	-2.69
28th Jan	BPCL	BPCL	362.35	51.17	56.16	61.97	energy	360.22	360.01	1.39	3.78	-5.64
28th Jan	BOSCHLTD	BOSCHLTD	36185	46.4	48.08	60.36	auto	36518.9	36860.21	2.48	2.61	0.402
28th Jan	M&M	M&M	3449.2	32.77	47.21	66.1	auto	3601.61	3624.52	1.64	-2.66	-7.01
28th Jan	LT	LT	3794	33.85	47.2	58.16	realty	3903.8	3946.45	0.164	1.34	-7.09
28th Jan	ESCORTS	ESCORTS	3482.6	34.46	45	53.04	auto	3638.09	3673.61	0.398	-0.508	-6.38
28th Jan	BHARATFORG	BHARATFORG	1459.1	55.5	62.46	59.51	industrials	1434.6	1413.32	2.86	3.57	-0.768
28th Jan	BAJAJHLDNG	BAJAJHLDNG	10704	40.92	35.43	50.04	financials	10849.97	11222.57	0.895	0.338	-5.51
28th Jan	ABBOTINDIA	ABBOTINDIA	27610	40.89	36.01	48.37	healthcare	27963.14	28500.84	-0.271	-0.612	-4.88
28th Jan	TATACOMM	TATACOMM	1529.4	20.03	35.36	45.57	telecom-service	1688.95	1750.86	-1.72	-1.97	-16.21
28th Jan	CUMMINSIND	CUMMINSIND	4024	40.72	49.08	63.05	industrials	4111.13	4208.61	2.44	2.38	-9.25
28th Jan	ASHOKLEY	ASHOKLEY	195.33	69.64	81.79	82.15	auto	185.11	173.19	1.21	1.22	9.01
28th Jan	SKFINDIA	SKFINDIA	1687.6	27.45	30.03	38.09	industrials	1793.71	1875.08	0.291	-3.25	-8.83
28th Jan	TATASTEEL	TATASTEEL	193.85	67.61	67.64	65.11	metals & mining	184.46	178.68	0.817	3.33	7.65
28th Jan	FEDERALBNK	FEDERALBNK	284.45	65.79	75.67	78.17	bank	269.78	258.95	-0.175	2.12	6.5
28th Jan	HINDALCO	HINDALCO	998.2	74.38	77.04	73.91	metals & mining	929.13	882.22	3.78	5.04	12.57
28th Jan	AMBUJACEM	AMBUJACEM	533.95	44.68	45.1	48.94	building materials	542.67	548.08	0.319	2.96	-4.03
28th Jan	TORNTPHARM	TORNTPHARM	3958.7	52.83	65.87	71.46	healthcare	3949.62	3859.23	-0.968	0.674	2.82
28th Jan	THERMAX	THERMAX	2870.4	39.4	37.18	42.84	industrials	2942.18	2981.45	1.39	-1.72	-5.04
28th Jan	ACC	ACC	1684.3	39.61	37.38	36.77	building materials	1722.03	1760.41	-0.213	0.911	-3.07
28th Jan	TATAELXSI	TATAELXSI	5391	48.54	47.06	42.15	i.t	5444.47	5390.45	-0.443	-0.342	2.87
28th Jan	SUNDRMFAST	SUNDRMFAST	910.1	39.93	37.27	39.12	auto	927.31	940.04	0.303	-0.044	-2.63
28th Jan	TATAPOWER	TATAPOWER	355.05	39.2	38.89	47.84	power & utilities	363.98	374.46	2.1	2.84	-6.47
28th Jan	SHREECEM	SHREECEM	27480	56.6	47.53	50.31	building materials	27142.42	27133.46	0.955	1.78	3.41
28th Jan	JINDALSAW	JINDALSAW	180.91	57.7	47.82	44.28	industrials	173.58	172.43	1.53	1.79	7.72
28th Jan	PATANJALI	PATANJALI	505.75	32.72	33.76	46.1	fmcg	529.31	546.91	0.527	-1.12	-7.29
28th Jan	PIDILITIND	PIDILITIND	1460.7	47.66	45.86	51.51	chemicals	1466.13	1472.95	0.933	0.884	-1.46
28th Jan	RAYMOND	RAYMOND	387.2	35	27.28	41.5	transportation	402.84	441.99	-0.129	4.73	-9.37
28th Jan	RELIANCE	RELIANCE	1396.7	30.94	42.25	50.77	energy	1452.9	1484.3	1.17	0.765	-11.06
28th Jan	ONGC	ONGC	268.58	74.8	65.88	58.12	energy	244.24	242.34	8.32	9.41	11.73
